_id,headline,web_url,pub_date,lead_paragraph
5c8895bc40d36ff070bf886b,Vaccine Case Before Justices Turns on the Language of a Law,https://www.nytimes.com/2010/10/13/business/13bizcourt.html,2010/10/13,"WASHINGTON  The Supreme Court on Tuesday struggled to divine the balance Congress had meant to strike in a 1986 law that established a system to compensate people injured by vaccines while barring some, but not all, lawsuits against vaccine manufacturers."
5c884ede40d36ff070b202fc,Common Ground on Autism,https://parenting.blogs.nytimes.com/2010/04/06/common-ground-on-autism/,2010/04/06,Liane Kupferberg Carter got your attention back in February with her guest post here on Motherlode comparing those who would claim a cure for autism to snake-oil salesman. What got her attention was the furor that other parents hurled her way after the piece appeared.
5c8833bf40d36ff070ab59dc,The Dark Art of Statistical Deception,https://well.blogs.nytimes.com/2010/10/29/the-dark-art-of-statistical-deception/,2010/10/29,Will sprinters one day break the sound barrier? Do Olympic athletes win more medals if they wear red? And can a simple formula predict happiness?
5c88920440d36ff070bed7ce,A Welcome Retraction,https://www.nytimes.com/2010/02/06/opinion/06sat3.html,2010/02/06,"For a decade, many parents have worried that vaccines might somehow be causing autism in children. Repeated assurances from respected experts that there is no link have failed to quiet those fears. Now The Lancet, a prestigious British medical journal that published the paper that first gave wide credence to those fears, has retracted it, saying that the paper’s authors had made false claims about how the study was conducted. "
5c888d4240d36ff070bddd20,Book Is Rallying Resistance to the Antivaccine Crusade,https://www.nytimes.com/2009/01/13/health/13auti.html,2009/01/13,"A new book defending vaccines, written by a doctor infuriated at the claim that they cause autism, is galvanizing a backlash against the antivaccine movement in the United States."
5c8890c740d36ff070be9d45,Battling the Skeptics,https://www.nytimes.com/2009/11/29/books/review/Sanghavi-t.html,2009/11/27,"The optimistic view of science is that the theories advanced with its methods will have self-evident appeal to an educated public. Why, then, do people so often behave unscientifically? A sitting congressman claims he’s seen a U.F.O.; a former Playboy model insists, against overwhelming evidence, that childhood vaccines cause autism; Las Vegas vacationers expect to beat the casinos; former British Prime Minister Tony Blair treats his children with homeopathic remedies."
5c88842440d36ff070bc116f,Inside the List,https://www.nytimes.com/2009/04/19/books/review/InsideList-t.html,2009/04/10," WRITING WITH THE STARS: Mary Richards and her old landlady, Phyllis Lindstrom, are reunited this week on the hardcover nonfiction list, where Mary Tyler Moore’s “Growing Up Again: Life, Loves and, Oh Yeah, Diabetes” enters at No. 9, while “Cloris,” by Cloris Leachman (right), written with her former husband, George Englund, skulks at No. 34 on the extended list. Among other bad-girl behavior on the set of “The Mary Tyler Moore Show,” Leachman boasts of promising to have sex with Ed Asner if he shed 32 pounds. (After he lost 29, she writes, “we both got so disoriented . . . that his weight shot up.”) As for her triumphant turn on “Dancing With the Stars” last fall, at age 82, Leachman says, “It got me out of bed.”"
5c888a2040d36ff070bd3325,"Legionnaire’s Discovery, Rising Condom Sales and Another Multiple Pregnancy",https://www.nytimes.com/2009/02/13/health/13rounds.html,2009/02/13,Another Patient of Fertility Doctor Pregnant With Quadruplets
5c888c6540d36ff070bdad1f,Risks: Pertussis Protection? Not From the Herd,https://www.nytimes.com/2009/06/09/health/research/09risk.html,2009/06/08,"The theory of herd immunity holds that when most people in a group are vaccinated, everyone is protected  even those who refuse the vaccine, as many families are doing these days out of a belief that vaccinations cause autism and other illnesses. But the theory does not appear to work well with whooping cough."
5c88909240d36ff070be9289,Corrections,https://www.nytimes.com/2009/11/05/pageoneplus/corrections.html,2009/11/05,FRONT PAGE
5c888d5540d36ff070bde133,Corrections,https://www.nytimes.com/2009/01/16/science/16corrections-09.html,2009/01/16,"An article on Tuesday about a controversy over the book “Autism’s False Prophets,” by the infectious-disease physician Dr. Paul Offit, misstated the global death toll of rotavirus, a diarrheal disease for which Dr. Offit helped invent a vaccine. Rotavirus kills almost 600,000 children in poor countries each year, according to the World Health Organization  not 60,000."
5c8889f040d36ff070bd292d,Law on Flu Vaccinations May Be Tested,https://www.nytimes.com/2009/01/04/nyregion/new-jersey/04flunj.html,2009/01/02, THE state’s new law requiring young children attending licensed pre-school and child care centers to get flu vaccinations will be tested this week when thousands of children return to classrooms and playrooms after the long holiday break.
5c888d4240d36ff070bddd49,Anti-Love Drug May Be Ticket to Bliss,https://www.nytimes.com/2009/01/13/science/13tier.html,2009/01/13,"In the new issue of Nature, the neuroscientist Larry Young offers a grand unified theory of love. After analyzing the brain chemistry of mammalian pair bonding  and, not incidentally, explaining humans’ peculiar erotic fascination with breasts  Dr. Young predicts that it won’t be long before an unscrupulous suitor could sneak a pharmaceutical love potion into your drink. "
5c8849a240d36ff070b09d26,Should a TV Doctor Be Surgeon General?,https://well.blogs.nytimes.com/2009/01/07/should-a-tv-doctor-be-surgeon-general/,2009/01/07,The news that the television doctor and neurosurgeon Sanjay Gupta is being considered for the post of U.S. surgeon general has prompted a mixed reaction on health and science blogs and other sites. Here’s a sampling:
5c88335b40d36ff070ab3da4,U.S. court says vaccine not to blame for autism,https://www.nytimes.com/2009/02/12/health/12iht-13vaccine.20153178.html,2009/11/02,"In a blow to the movement arguing that vaccines trigger autism, three Federal judges ruled Thursday against all three families in three test cases, all of whom had sought compensation from the Federal vaccine-injury fund."
5c888a3740d36ff070bd37e6,Vaccines and Autism,https://www.nytimes.com/2009/02/19/opinion/l19vaccine.html,2009/02/19,To the Editor: 
5c888a1f40d36ff070bd32ec,Vaccines Exonerated on Autism,https://www.nytimes.com/2009/02/13/opinion/13fri2.html,2009/02/13,A special federal vaccine court issued three devastating verdicts on Thursday that should help demolish lingering fears that childhood vaccines can and have caused autism. The verdicts won’t satisfy die-hard adherents of the theory that the medical establishment is recklessly harming their children. But the vast majority of parents ought to accept the verdicts as persuasive evidence that no child need forgo vaccinations against dangerous diseases out of fear that the vaccines might cause autism.
5c888a1b40d36ff070bd3234,Court Says Vaccine Not to Blame for Autism,https://www.nytimes.com/2009/02/13/health/13vaccine.html,2009/02/12,"In a blow to the movement arguing that vaccines lead to autism, a special court ruled on Thursday against three families seeking compensation from the federal vaccine-injury fund. "
5c88912940d36ff070beb097,Infants’ Swine Flu Vaccine Is Recalled as Less Potent,https://www.nytimes.com/2009/12/16/health/16flu.html,2009/12/15,"Nearly a million doses of swine flu vaccine for infants may have been slightly less potent than required but should work anyway, federal officials said Tuesday in announcing a recall of the shots."
5c88901c40d36ff070be7881,Swine Flu Shots Revive a Debate About Vaccines,https://www.nytimes.com/2009/10/16/health/16vaccine.html,2009/10/16,"People who do not believe in vaccinating children have never had much sway over Leslie Wygant Arndt. She has studied the vaccine debate, she said, and came out in favor of having her 10-month-old daughter inoculated against childhood diseases. But there is something different about the vaccine for the H1N1 flu, she said. "
5c888e3940d36ff070be121b,Prepare for a Vaccine Controversy,https://www.nytimes.com/2009/08/02/opinion/02allen.html,2009/08/01,Washington
5c888ff140d36ff070be703f,Nothing to Fear but the Flu Itself,https://www.nytimes.com/2009/10/12/opinion/12offit.html,2009/10/12,Philadelphia
5c888f9c40d36ff070be5dfc,"Don’t Blame Flu Shots for All Ills, Officials Say",https://www.nytimes.com/2009/09/28/health/policy/28vaccine.html,2009/09/28,"As soon as swine flu vaccinations start next month, some people getting them will drop dead of heart attacks or strokes, some children will have seizures and some pregnant women will miscarry."
5c888ab440d36ff070bd4fb9,"An Outbreak of Autism, or a Statistical Fluke?",https://www.nytimes.com/2009/03/17/health/17auti.html,2009/03/16,"MINNEAPOLIS  Ayub Abdi is a cute 5-year-old with a smile that might be called shy if not for the empty look in his eyes. He does not speak. When he was 2, he could say “Dad,” “Mom,” “give me” and “need water,” but he has lost all that. "
5c8abf8540d36ff070773e38,Britain Tries to Quell Fear Over Vaccine for Children,https://www.nytimes.com/2002/02/10/international/europe/britain-tries-to-quell-fear-over-vaccine-for-children.html,2002/02/10," LONDON, Feb. 7 — The British government is struggling to quell fears about a common childhood vaccine that increasing numbers of parents believe may be linked to autism, despite strong official assurances to the contrary. "
5c8abcef40d36ff07076999a,Experts Searching for Ways to Fill the Vaccine Gap,https://www.nytimes.com/2002/06/04/health/experts-searching-for-ways-to-fill-the-vaccine-gap.html,2002/06/04,"Within blocks of Dr. Max Van Gilder's bustling pediatric office near Central Park in Manhattan, patients and their parents can readily find bubble bath from France, chocolates from Belgium and fresh melon from South America. But for months now, Dr. Van Gilder's youngest patients have had to wait for their shots against diseases like measles and diphtheria and to come back to his office once they were available."
5c8abc1240d36ff070766120,The Not-So-Crackpot Autism Theory,https://www.nytimes.com/2002/12/08/magazine/l-the-not-so-crackpot-autism-theory-204650.html,2002/12/08,"Allen wrote a strong article on a sensitive subject. Vaccination may not be the definitive answer to the mystery of the rapidly rising developmental problems children are experiencing today. But instead of dismissing possible links, and taking it out on vaccine opponents and concerned parents, let's find out what's really going on. Make the Centers for Disease Control finance further studies, so both sides can approach the issue with facts, not fear."
5c8abc8740d36ff070767e66,House Approves Domestic Security Bill,https://www.nytimes.com/2002/11/14/us/house-approves-domestic-security-bill.html,2002/11/14,"The House hurriedly approved a revised domestic security bill tonight to reflect a new agreement with the White House on reducing worker protections, brushing aside Democratic objections that Republican leaders had added several provisions benefiting businesses and Republican interests."
5c8ac28940d36ff0707806eb,October 13-19,https://www.nytimes.com/2002/10/20/weekinreview/october-1319.html,2002/10/20," STORM CLOUDSIN KOREA East Asia discovered that the world's eighth nuclear power might be in their midst. American diplomats said that they confronted North Korean officials two weeks ago in Pyongyang with evidence that the North has been cheating on a 1994 agreement to forswear nuclear production and development. To their surprise, the North Korean officials first blustered, then admitted it. The confession provoked a conservative backlash in Japan and South Korea, threatening any warming of relations. Just last week, five Japanese citizens kidnapped by North Korean agents in 1978 were allowed to return to Japan for one week. "
5c8abf6540d36ff07077368d,Why Judges Should Make Court Documents Public,https://www.nytimes.com/2002/11/30/opinion/why-judges-should-make-court-documents-public.html,2002/11/30,"The Justice Department asked a federal judge this week to seal documents that might otherwise aid parents in lawsuits against the maker of a mercury-based vaccine preservative called thimerosal, which the parents claim caused their children's autism. The department has the right to make the request, but if the court grants it, parents could be prevented from getting evidence that might prove their claims. The court should refuse."
5c8abeb640d36ff070770cdb,THE FINE PRINT: Special Concerns; Critics Say Security Bill Favors Special Interests,https://www.nytimes.com/2002/11/19/us/fine-print-special-concerns-critics-say-security-bill-favors-special-interests.html,2002/11/19,"This spring, Kevin Brady, a Republican House member from Houston, wrote what at the time seemed to be an innocuous bill with little chance of passing: a proposal to create a university research center to study security issues, drafted so that the center would go to Texas A&M University, whose officials had suggested it to Mr. Brady."
5c8abd1840d36ff07076a2cc,Panel Discounts Some Fears Over Vaccinations for Babies,https://www.nytimes.com/2002/02/21/us/panel-discounts-some-fears-over-vaccinations-for-babies.html,2002/02/21,"Amid growing fears that vaccines may harm babies' immune systems, an independent panel of experts said today that childhood shots did not increase the risk of juvenile diabetes, a disease associated with immune system dysfunction, or certain serious infections like meningitis."
5c8ac1bc40d36ff07077d18f,World Briefing,https://www.nytimes.com/2002/02/15/international/world-briefing.html,2002/02/15, MIDDLE EAST 
5c8abbae40d36ff070764da3,Drug Companies And the Homeland,https://www.nytimes.com/2002/11/27/opinion/l-drug-companies-and-the-homeland-119130.html,2002/11/27,To the Editor:
5c88965240d36ff070bfa329,A Man From Whom Viruses Can’t Hide,https://www.nytimes.com/2010/11/23/science/23prof.html,2010/11/22,"Dr. W. Ian Lipkin was spending the afternoon prowling his empire of viruses. The Center for Infection and Immunity, which he directs, occupies three floors of the Mailman School of Public Health at Columbia University. Rather than wait for the elevator, Dr. Lipkin ran up and down the back stairs to move from floor to floor, leaning into the doorways of labs and glass-walled offices to get updates from a platoon of scientists. "
5c88933d40d36ff070bf136d,Vaccinations: A Hot Debate Still Burning,https://www.nytimes.com/2010/04/27/arts/television/27vaccine.html,2010/04/26,"“The Vaccine War,” a look at the debate that has been raging for years over the safety of, and necessity for, childhood vaccinations, has only a few moments that might be illuminating to those who have been following this now familiar controversy. "
5c88453840d36ff070af9ea1,Retracting a Medical Journal’s Autism Study,https://well.blogs.nytimes.com/2010/02/08/did-the-media-inflame-the-vaccine-autism-link/,2010/02/08,"Last week, the highly regarded medical journal, The Lancet, retracted a much debated 1998 study that had linked the measles, mumps and rubella vaccine to autism."
5c884bfa40d36ff070b13c66,The False Prophets of Autism,https://parenting.blogs.nytimes.com/2010/02/02/the-false-prophets-of-autism/,2010/02/02,"When Dr. Andrew Wakefield — the British doctor who linked vaccines to autism — was found to be “dishonest,” “irresponsible” and acting “contrary to the clinical interests” of a child by a medical-misconduct panel last week, and when the respected medical journal The Lancet officially retracted its publication of Wakefield’s 1998 study earlier today, those were but the most recent controversial moments in the medical mystery that is autism."
5c88917140d36ff070bebcce,U.S. Reaction to Swine Flu: Apt and Lucky,https://www.nytimes.com/2010/01/02/health/02flu.html,2010/01/02,"Although it is too early to write the obituary for swine flu, medical experts, already assessing how the first pandemic in 40 years has been handled, have found that while luck played a part, a series of rapid but conservative decisions by federal officials worked out better than many had dared hope."
5c88922c40d36ff070bede9e,"Wanted: Volunteers, All Pregnant",https://www.nytimes.com/2010/02/16/health/16child.html,2010/02/15,The woman sent by government scientists visited the Queens apartment repeatedly before finding anyone home. And the person who finally answered the door  a 30-year-old Colombian-born waitress named Alejandra  was wary. 
5c8843d940d36ff070af5217,Fact Check: Republicans Run Afoul of Medical Thinking With Autism Assertions,https://www.nytimes.com/politics/first-draft/2015/09/17/fact-check-republicans-run-afoul-of-medical-thinking-with-autism-assertions/,2015/09/17,"During Wednesday’s Republican presidential debate, Donald J. Trump said that he believes vaccines can cause autism in children."
5c88755c40d36ff070b95ee2,"Vaccine Issue Arises at Republican Debate, to Doctors’ Dismay",https://www.nytimes.com/2015/09/18/health/republican-presidential-debate-vaccines.html,2015/09/17,"When Dr. William Schaffner, an infectious disease specialist in Tennessee, flicked on the television last night to catch the end of the Republican debate, he watched a scene that felt unsettlingly familiar: A candidate was talking about vaccines and autism."
5c8859d140d36ff070b452af,Not Up for Debate: The Science Behind Vaccination,https://www.nytimes.com/2015/09/18/upshot/not-up-for-debate-the-science-behind-vaccination.html,2015/09/17,"We are resurfacing this article in light of the news that Robert Kennedy Jr., an anti-vaccine crusader, has said he has been asked by President-elect Trump to lead an immunization safety committee."
5c886dc340d36ff070b7c978,"‘NeuroTribes,’ by Steve Silberman",https://www.nytimes.com/2015/08/23/books/review/neurotribes-by-steve-silberman.html,2015/08/17,"The history of science is studded with stories of simultaneous discovery, in which two imaginative souls (or more!) turn out to have been digging tunnels to the same unspoiled destination. The most fabled example is calculus, developed independently in two different countries by Isaac Newton and Gottfried Wilhelm von Leibniz, but the list stretches back centuries and unfurls right into the present. One can add to it sunspots, evolution, platinum, chloroform . . . and now autism, as the science journalist Steve Silberman informs us, identified separately by Leo Kanner and Hans Asperger. The crucial difference is that Kanner had the fortune to publish his work in Baltimore, while Asperger had the misfortune to publish his in Nazi-controlled Vienna, and this accident of geopolitics lies at the tragic core of Silberman’s ambitious, meticulous and largehearted (if occasionally long-winded) history, “NeuroTribes: The Legacy of Autism and the Future of ­Neurodiversity.” "
5c88443740d36ff070af6a58,Ask Well: What Are the Risks of Flu Vaccine?,https://well.blogs.nytimes.com/2015/10/16/ask-well-flu-vaccine-risks/,2015/10/16,Question:
5c88590d40d36ff070b431c0,"Robert F. Kennedy Jr., on Mercury in Vaccines",https://www.nytimes.com/2015/07/10/opinion/robert-f-kennedy-jr-on-mercury-in-vaccines.html,2015/07/10,To the Editor:
5c8862e440d36ff070b5bf01,"From Vaccines to Creationism, Ben Carson’s Views Perplex Some",https://www.nytimes.com/2015/11/23/us/politics/from-vaccines-to-creationism-ben-carsons-views-perplex-some.html,2015/11/22,"As a surgeon for three decades, Ben Carson carefully balanced his responsibilities as a physician with his deeply religious personal philosophy."
5c88590540d36ff070b4300f,"California, Camelot and Vaccines",https://www.nytimes.com/2015/07/05/opinion/sunday/frank-bruni-california-camelot-and-vaccines.html,2015/07/04,"IF you had told me a while back that I’d someday dread, dodge and elect not to return phone calls from a prominent member of the Kennedy dynasty, I would have said you were nuts."
5c88598240d36ff070b44666,Children Die Because People Are Wrongly Afraid of Vaccines,https://www.nytimes.com/2015/08/21/opinion/children-die-because-people-are-wrongly-afraid-of-vaccines.html,2015/08/20,"Of all the threats to human life confronted by international health workers, few cause as heavy a toll as what is termed “vaccine hesitancy” — the delay or refusal by misinformed people to accept vaccination for themselves and their children. An estimated one in five children went without lifesaving vaccines globally last year, adding to the grim toll of 1.5 million children who die annually for lack of immunization, according to the World Health Organization."
5c885abc40d36ff070b47a8e,New York City’s Flu Shot Mandate for Young Children Is Struck Down,https://www.nytimes.com/2015/12/18/nyregion/new-york-court-rules-against-flu-shot-mandate-for-young-children.html,2015/12/17,"A judge ruled on Thursday that the New York City health department could not require young children to be vaccinated for the flu to attend city-licensed preschools and day care centers, striking down one of the more ambitious public health initiatives of the Bloomberg administration."
5c8acbdd40d36ff0707a411f,Panel Finds No Evidence To Tie Autism To Vaccines,https://www.nytimes.com/2004/05/19/us/panel-finds-no-evidence-to-tie-autism-to-vaccines.html,2004/05/19,"An examination of scientific studies worldwide has found no convincing evidence that vaccines cause autism, according to a committee of experts appointed by the Institute of Medicine."
5c8acfe540d36ff0707b4192,"In Autism, New Goal Is Finding It Soon Enough to Fight It",https://www.nytimes.com/2004/12/14/health/in-autism-new-goal-is-finding-it-soon-enough-to-fight-it.html,2004/12/14,"SEATTLE - Sitting in a small evaluation room at the University of Washington, apprehension written on her face, Christa Zamora turned her eyes toward her son Connor and contemplated his future."
5c8ad02440d36ff0707b5255,Federal Panel Hears Testimony on Vaccinations and Autism,https://www.nytimes.com/2004/02/10/us/federal-panel-hears-testimony-on-vaccinations-and-autism.html,2004/02/10,Correction Appended
5c8acfe840d36ff0707b424b,CAUSE IS UNCLEAR,https://www.nytimes.com/2004/01/26/us/autism-cases-up-cause-is-unclear.html,2004/01/26,"No one disputes it. Cases of autism, the baffling and often devastating neurological disorder that strikes in early childhood, are rising sharply."
5c8acd9840d36ff0707aaea3,Researchers Retract a Study Linking Autism To Vaccination,https://www.nytimes.com/2004/03/04/world/researchers-retract-a-study-linking-autism-to-vaccination.html,2004/03/04,Ten of the 13 scientists who produced a 1998 study linking a childhood vaccine to several cases of autism retracted their conclusion yesterday.
5c8acde840d36ff0707ac2d3,Corrections,https://www.nytimes.com/2004/02/26/nyregion/c-corrections-556343.html,2004/02/26,"An article on Feb. 10 about a federal hearing on the relationship between autism and thimerosal, a preservative once common in childhood vaccines, referred incorrectly to a study in the journal Pediatrics that some toxicologists and parent groups have interpreted as suggesting a link. It was published in November, not this month; its subjects were children in several H.M.O.'s in California and Massachusetts, not in the Atlanta area. (A second autism study, carried out in the Atlanta area, appeared in Pediatrics this month.)"
5c8acbf940d36ff0707a4920,"Lifting the Veils of Autism, One by One by One",https://www.nytimes.com/2004/02/24/science/lifting-the-veils-of-autism-one-by-one-by-one.html,2004/02/24,Correction Appended
5c8ad1a240d36ff0707ba617,Too Much Stress May Give Genes Gray Hair,https://www.nytimes.com/2004/11/30/health/too-much-stress-may-give-genes-gray-hair.html,2004/11/30,Some stressful events seem to turn a person's hair gray overnight.
5c8ad0e640d36ff0707b7b36,NEWS SUMMARY,https://www.nytimes.com/2004/05/19/nyregion/news-summary-651567.html,2004/05/19,INTERNATIONAL A3-17
5c8acbc640d36ff0707a3b62,NEWS SUMMARY,https://www.nytimes.com/2004/10/22/nyregion/news-summary.html,2004/10/22,INTERNATIONAL A3-11
5c8b45f540d36ff0709a1ecd,NEWS SUMMARY,https://www.nytimes.com/2001/04/24/nyregion/news-summary-004731.html,2001/04/24,INTERNATIONAL A3-11
5c8b479740d36ff0709a838b,Corrections,https://www.nytimes.com/2001/02/22/pageoneplus/corrections.html,2001/02/22," An article yesterday about a call on NATO by President Vladimir V. Putin of Russia to develop a joint missile defense system misstated NATO's membership in some editions. It is 19 countries, not 16. "
5c88ac1f40d36ff070c41964,"No, Your Dog Can’t Get Autism From a Vaccine",https://www.nytimes.com/2018/04/27/world/europe/britain-dogs-autism-vaccine.html,2018/04/27,LONDON — The anti-vaccine movement has come for the pets.
5c88a6fb40d36ff070c2d192,Italy Loosens Vaccine Law Just as Children Return to School,https://www.nytimes.com/2018/09/20/world/europe/italy-vaccines-five-star-movement.html,2018/09/21,"ROME — For years, the anti-establishment Five Star Movement has spread confusion about vaccines."
5c88757f40d36ff070b96377,"Russian Trolls Used Vaccine Debate to Sow Discord, Study Finds",https://www.nytimes.com/2018/08/23/health/russian-trolls-vaccines.html,2018/08/23,“Don’t get #vaccines. Illuminati are behind it.”
5c88ac7240d36ff070c4245b,"As Measles Surges, ‘Decades of Progress’ Are in Jeopardy",https://www.nytimes.com/2018/11/29/world/europe/measles-increase.html,2018/11/30,"Reported cases of measles worldwide surged by nearly a third last year, partly because parents did not vaccinate their children, health organizations said Thursday."
5c886eaa40d36ff070b8048f,Proof of Children’s Vaccinations? Italy Will Now Take Parents’ Word for It,https://www.nytimes.com/2018/07/05/world/europe/italy-vaccines.html,2018/07/05,"ROME — Italian parents will no longer have to provide state-run schools with a doctor’s note to show that their children have been vaccinated, the country’s new populist government announced on Thursday — a move that raised alarm among experts who fear that compliance with vaccines will drop."
5c8ae2ec40d36ff0707fed34,Dr. Google Is a Liar ,https://www.nytimes.com/2018/12/16/opinion/statin-side-effects-cancer.html,2018/12/17,"It started during yoga class. She felt a strange pull on her neck, a sensation completely foreign to her. Her friend suggested she rush to the emergency room. It turned out that she was having a heart attack."
5c88a47240d36ff070c2848c,"In Australia, Cervical Cancer Could Soon Be Eliminated",https://www.nytimes.com/2018/10/03/world/australia/cervical-cancer-hpv-vaccine.html,2018/10/03,"MELBOURNE, Australia — Cervical cancer could be eliminated in Australia within the next two decades because of a government program to vaccinate children against the cancer-causing human papillomavirus, according to a new report."
5c8871bb40d36ff070b8cabb,The Sniping Scientists Whose Work Saved Millions of Lives,https://www.nytimes.com/2018/09/03/books/review/michael-kinch-between-hope-and-fear.html,2018/09/03,BETWEEN HOPE AND FEAR A History of Vaccines and Human Immunity By Michael Kinch 334 pp. Pegasus Books. $27.95.
5c88706c40d36ff070b87208,"Measles in Europe, Recently at Record Low, Jumps to Highest Level Since ’90s",https://www.nytimes.com/2018/08/20/world/europe/europe-measles-cases.html,2018/08/20,"LONDON — Cases of measles, which appeared headed toward elimination in Europe, have soared this year, reaching their highest level in two decades across the Continent as vaccination rates fall short, the World Health Organization reported on Monday."
5c8869da40d36ff070b6f8fd,"At 12, He Had a Viral Science Video. At 14, He Fears He Was Too Rude.",https://www.nytimes.com/2018/04/02/science/marco-zozaya-vaccines-video.html,2018/04/02,"Marco Zozaya loves science. His bedroom wall is covered in photos of scientists. When he grows up, he wants to be a science communicator like Neil deGrasse Tyson. And for a moment at age 12, when he recorded a video about vaccines on an iPad in his backyard in northeast Mexico, it seemed like he was off to a good start."
5c884dd240d36ff070b1b8e2,This Won’t Hurt a Bit,https://opinionator.blogs.nytimes.com/2006/01/12/this-wont-hurt-a-bit/,2006/01/13,Talk about burying the lead. 
5c8adec840d36ff0707eeea0,Another Kennedy Living Dangerously,https://www.nytimes.com/2006/06/25/fashion/another-kennedy-living-dangerously.html,2006/06/25,"San Francisco - ONE of Robert F. Kennedy Jr.'s family mementos is a boyhood photo of himself in the Oval Office with his uncle President John F. Kennedy. Then 9, Mr. Kennedy -- who is still known as Bobby -- had just given the president a spotted salamander in a small vase. The salamander appears to be dead."
5c8879c640d36ff070ba0f73,Another Kennedy Living Dangerously,https://www.nytimes.com/2006/06/25/fashion/25bobby.html,2006/06/25,San Francisco
5c8ac97a40d36ff07079ad5a,Study Casts Doubt on Theory Of Vaccines' Link to Autism,https://www.nytimes.com/2003/09/04/us/study-casts-doubt-on-theory-of-vaccines-link-to-autism.html,2003/09/04,A new study from Denmark tends to discount widely held fears that a mercury-based preservative formerly used in childhood vaccines may be responsible for the rapid rise in diagnoses of autism.
5c8ac8e940d36ff070798dfc,"Vaccines and Autism, Beyond the Fear Factors",https://www.nytimes.com/2003/03/25/health/personal-health-vaccines-and-autism-beyond-the-fear-factors.html,2003/03/25,"Over the years, any number of coincidental findings have suggested that exposure to a particular substance may cause a certain illness. But under the critical eye of careful research, most of these apparent associations turn out to have no cause-and-effect relationship."
5c8ac83440d36ff07079624a,Danish Vaccines Found to Be Safe,https://www.nytimes.com/2003/10/07/health/vital-signs-testing-danish-vaccines-found-to-be-safe.html,2003/10/07,"Vaccines containing the preservative thimerosal had no effect on the risk developing autism, a new Danish study concludes."
5c8ac36f40d36ff070783e5a,World Briefing | Europe: Britain: Mothers Lose Vaccine Appeal,https://www.nytimes.com/2003/07/31/world/world-briefing-europe-britain-mothers-lose-vaccine-appeal.html,2003/07/31,"Two mothers must permit doctors to vaccinate their daughters for measles, mumps and rubella, despite their concerns about the safety of the three-in-one vaccine, the Court of Appeal ruled. The cases were brought by the fathers of the girls, aged 5 and 10, who wanted them vaccinated. The vaccine has been controversial since a widely disputed study in 1998 suggested links between it and autism. As a result there has been a steady decrease in the number of children in Britain receiving the vaccine. The court said that ''while you can never prove a negative, there was strong scientific evidence that the risks of not immunizing children were real and in many instances serious.'' Lizette Alvarez (NYT)"
5c8ac7e540d36ff0707952c8,Vaccine Refusal Is Cited in Whooping Cough Cases,https://www.nytimes.com/2003/10/07/nyregion/vaccine-refusal-is-cited-in-whooping-cough-cases.html,2003/10/07,"Westchester County health officials are scrambling to contain an outbreak of whooping cough, which the health commissioner said yesterday began with children whose parents had refused to have them vaccinated."
5c8ac88540d36ff070797625,Autism Diagnoses Double In California,https://www.nytimes.com/2003/05/14/us/autism-diagnoses-double-in-california.html,2003/05/14,"Diagnoses of autism have nearly doubled in the last four years among children in California, state officials reported yesterday. They said they could not explain the increase."
5c8ac52c40d36ff07078a8f9,Republicans Press for Bill to Shield Vaccine Makers From Suits,https://www.nytimes.com/2003/04/09/world/republicans-press-for-bill-to-shield-vaccine-makers-from-suits.html,2003/04/09,"The mysterious new respiratory ailment that has terrified people around the globe has extended its reach to the Capitol, where Senate Republicans are using the disease to press their case that vaccine manufacturers should be shielded from lawsuits."
5c8ac3cd40d36ff0707853c1,NEWS SUMMARY,https://www.nytimes.com/2003/11/19/nyregion/news-summary-205460.html,2003/11/19,INTERNATIONAL A3-14
5c8ac48840d36ff070788126,Vaccine Liability Compromise Collapses,https://www.nytimes.com/2003/04/10/us/vaccine-liability-compromise-collapses.html,2003/04/10,"A bipartisan compromise on vaccine liability legislation, negotiated by the Senate majority leader, collapsed this morning when vaccine makers objected, prompting the chairman of a Senate committee to cancel consideration of the bill."
5c8ac59b40d36ff07078c228,Study Finds Vaccine Doesn't Lead to Child Bacterial Infections,https://www.nytimes.com/2003/02/20/us/study-finds-vaccine-doesn-t-lead-to-child-bacterial-infections.html,2003/02/20,"There is no evidence that the measles, mumps and rubella vaccine overloads children's immune systems or makes them more vulnerable to bacteria infections, researchers in Britain have found."
5c8849e140d36ff070b0ade2,McCain Has a New Answer on Autism,https://thecaucus.blogs.nytimes.com/2008/03/04/mccain-has-a-new-answer-on-autism/,2008/03/04,"Campaigning last week in Texas, Senator John McCain weighed in on one of the most politicized scientific issues in a generation, raising the notion that the epidemic in autism is related to the preservative in vaccines. "
5c8887b640d36ff070bcb4c7,Measles Returns,https://www.nytimes.com/2008/08/24/opinion/24sun2.html,2008/08/24,"There has been an upsurge of measles cases in the United States, mostly because of parents’ misguided fears of vaccinations. The number is still relatively small  but climbing. In the first seven months of this year, 131 cases were reported to the Centers for Disease Control and Prevention, more than during the same period in any year since 1996. No deaths were reported, but at least 15 patients were hospitalized."
5c8883d940d36ff070bc0232,"ABC Show Will Go on, Over Protest by Doctors",https://www.nytimes.com/2008/01/29/business/media/29abc.html,2008/01/29,"ABC said on Monday it would include a disclaimer about the plot line of the debut episode of the drama “Eli Stone,” which links childhood vaccines to autism, and direct viewers to a government Web site that discredits such a link."
